typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","136","CYM","Cayman Isds","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","25266453",,"25266453","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","140","CAF","Central African Rep.","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1472332",,"1472332","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","144","LKA","Sri Lanka","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2800450856",,"2800450856","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","148","TCD","Chad","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2378793357",,"2378793357","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","152","CHL","Chile","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","10265746050",,"10265746050","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","486296238006",,"486296238006","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","162","CXR","Christmas Isds","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2388886",,"2388886","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","166","CCK","Cocos Isds","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3247497",,"3247497","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","170","COL","Colombia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","18858160801",,"18858160801","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","174","COM","Comoros","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2106284",,"2106284","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","178","COG","Congo","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","433438018",,"433438018","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","180","COD","Dem. Rep. of the Congo","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","157633645",,"157633645","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","184","COK","Cook Isds","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","816017",,"816017","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","188","CRI","Costa Rica","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","9765910925",,"9765910925","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","191","HRV","Croatia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","479010714",,"479010714","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","196","CYP","Cyprus","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","65590097",,"65590097","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","203","CZE","Czechia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4479007672",,"4479007672","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","204","BEN","Benin","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","5534069",,"5534069","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","208","DNK","Denmark","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","7631110147",,"7631110147","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","212","DMA","Dominica","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1647218",,"1647218","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","214","DOM","Dominican Rep.","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4637891378",,"4637891378","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","218","ECU","Ecuador","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","11296253733",,"11296253733","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","222","SLV","El Salvador","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2471842719",,"2471842719","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","226","GNQ","Equatorial Guinea","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","268273874",,"268273874","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","231","ETH","Ethiopia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","214043865",,"214043865","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","232","ERI","Eritrea","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","103907",,"103907","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","233","EST","Estonia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","574883121",,"574883121","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","234","FRO","Faroe Isds","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","191169178",,"191169178","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","238","FLK","Falkland Isds (Malvinas)","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","19920017",,"19920017","0","true","false",
