typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","96","BRN","Brunei Darussalam","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","118247606",,"118247606","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","100","BGR","Bulgaria","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","583384798",,"583384798","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","104","MMR","Myanmar","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","126477408",,"126477408","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","108","BDI","Burundi","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","581464",,"581464","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","112","BLR","Belarus","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","87484253",,"87484253","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","116","KHM","Cambodia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1271454642",,"1271454642","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","120","CMR","Cameroon","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","242184867",,"242184867","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","124","CAN","Canada","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","13733558815",,"13733558815","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","132","CPV","Cabo Verde","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","72898",,"72898","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","136","CYM","Cayman Isds","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1566028",,"1566028","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","140","CAF","Central African Rep.","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","89049",,"89049","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","144","LKA","Sri Lanka","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1182776757",,"1182776757","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","148","TCD","Chad","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","311263",,"311263","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","152","CHL","Chile","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","849371198",,"849371198","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","156","CHN","China","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","64147253698",,"64147253698","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","162","CXR","Christmas Isds","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","6060",,"6060","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","166","CCK","Cocos Isds","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","189865",,"189865","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","170","COL","Colombia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1207080150",,"1207080150","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","174","COM","Comoros","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","252758",,"252758","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","178","COG","Congo","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","127308437",,"127308437","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","180","COD","Dem. Rep. of the Congo","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3928688",,"3928688","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","184","COK","Cook Isds","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","51332",,"51332","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","188","CRI","Costa Rica","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","375002560",,"375002560","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","191","HRV","Croatia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","128465788",,"128465788","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","192","CUB","Cuba","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","71366386",,"71366386","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","196","CYP","Cyprus","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","218019160",,"218019160","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","203","CZE","Czechia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","7714142657",,"7714142657","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","204","BEN","Benin","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","160266",,"160266","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","208","DNK","Denmark","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","7356636922",,"7356636922","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","212","DMA","Dominica","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2187063",,"2187063","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","214","DOM","Dominican Rep.","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","228080520",,"228080520","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","218","ECU","Ecuador","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","206695697",,"206695697","0","true","false",
