typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20170101","2017","52","2017","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H5","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","65241118136.913","0","65241118136.913","4","false","true",
"C","A","20170101","2017","52","2017","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","97718392775.353","0","97718392775.353","4","false","true",
"C","A","20170101","2017","52","2017","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","22417537007.857","0","22417537007.857","4","false","true",
"C","A","20170101","2017","52","2017","392","JPN","Japan","X","Export","0","W00","World","0","W00","World","H5","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","11378828781.287","11378828781.287","4","false","true",
"C","A","20170101","2017","52","2017","392","JPN","Japan","X","Export","0","W00","World","0","W00","World","H5","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","17878375950.325","17878375950.325","4","false","true",
"C","A","20170101","2017","52","2017","392","JPN","Japan","X","Export","0","W00","World","0","W00","World","H5","HS","true","72","Iron and steel","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","27986168287.111","27986168287.111","4","false","true",
"C","A","20170101","2017","52","2017","392","JPN","Japan","X","Export","0","W00","World","0","W00","World","H5","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","138403852125.67","138403852125.67","4","false","true",
"C","A","20170101","2017","52","2017","392","JPN","Japan","X","Export","0","W00","World","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","105553813807.134","105553813807.134","4","false","true",
"C","A","20170101","2017","52","2017","392","JPN","Japan","X","Export","0","W00","World","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","146235261629.788","146235261629.788","4","false","true",
"C","A","20180101","2018","52","2018","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H5","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","174784734053.208","0","174784734053.208","4","false","true",
